G,P,Плеасе,Силденафил,50мг,Аманд уусдаг хальс,10,CTCBIO INC,БНСУ,2021.09.12,8806695013033
G,P,Плеасе,Силденафил,100мг,Аманд уусдаг хальс,10,CTCBIO INC,БНСУ,2021.09.12,8806695013835
S,O,Тетрациклин,Тетрациклин,1%-3г,Тосон түрхлэг,1,Tatchempharmpreparaty JSC,ОХУ,2025.01.27,4604060203034
D,P,Бетосалик тосон түрхлэг,Бетаметазон,0.1г+3г/100г - 5г,Тосон түрхлэг,1,T.O. Chemicals (1979) Ltd,Тайланд,2023.10.30, 
J,P,Кламоксин,Амоксициллин + Клавуланы хүчил,1.2г,Тарилгын нунтаг,10,"Shin Poong Pharmaceutical Co.,Ltd",БНСУ,2021.07.27, 
J,P,Кламоксин,Амоксициллин + Клавуланы хүчил,0.6г,Тарилгын нунтаг,10,"Shin Poong Pharmaceutical Co.,Ltd",БНСУ,2021.07.27, 
B,P,Сангера,Транексамийн хүчил,100мг/мл-5мл,Тарилгын уусмал,5,Yuria Pharm LLC,Украйн,2021.07.27,4820023318687
B,P,Сангера,Транексамийн хүчил,100мг/мл-10мл,Тарилгын уусмал,5,Yuria Pharm LLC,Украйн,2021.07.27,4823089501123
A,O,Сино-Смек,Диосмектит,3г,Ууж хэрэглэх уусмал бэлтгэх нунтаг,15,"Hainan Simcere Pharmaceutical Co.,Ltd",БНХАУ,2023.09.12, 
J,P,Ципроцин Эйч Си,Ципрофлоксацин + Гидрокортизон,7мл,Чихний дусаалга,1,JW Shin Yak Corporation,БНСУ,2021.09.12,8806453010526
S,P,Хиновид,Офлоксацин,0.3%-5мл,Чихний дусаалга,1,"Hanlim Pharm. Co.,Ltd",БНСУ,2021.09.12,8806453017419
N,P,Золпирам,Золпидем тартрат,10мг,Шахмал,30,"Whan in Pharm.Co., Ltd",БНСУ,2021.09.12,8806572033116
R,O,"АнвиМакс Нимбэг, зөгийн бал",Парацетамол + Кальцийн глюконат + Рутин + Аскорбины хүчил + Римантадин + Лоратадин,360мг+100мг+20мг+300мг+50мг+3мг,Нунтаг,12,Pharmproject JSC,ОХУ,2023.09.12, 
R,O,"АнвиМакс Нимбэг, зөгийн бал",Парацетамол + Кальцийн глюконат + Рутин + Аскорбины хүчил + Римантадин + Лоратадин,360мг+100мг+20мг+300мг+50мг+3мг,Нунтаг,24,Pharmproject JSC,ОХУ,2023.09.12, 
R,O,АнвиМакс Нимбэг,Парацетамол + Кальцийн глюконат + Рутин + Аскорбины хүчил + Римантадин + Лоратадин,360мг+100мг+20мг+300мг+50мг+3мг,Нунтаг,12,Pharmproject JSC,ОХУ,2023.09.12, 
R,O,АнвиМакс Нимбэг,Парацетамол + Кальцийн глюконат + Рутин + Аскорбины хүчил + Римантадин + Лоратадин,360мг+100мг+20мг+300мг+50мг+3мг,Нунтаг,24,Pharmproject JSC,ОХУ,2023.09.12,4630009622833
B,P,МЖ ТНА Пери инж,Амин хүчлүүд + Глюкоз+ Тосны хүчлүүд,1440мл,Тарилгын шингэн,1,"MG Co.,Ltd",БНСУ,2021.03.17,8806686002015
T,O,Монмуми,Уламжлалт эм,30г,Өтгөн ханд,1,Эмийн үйлдвэр ХХК,Монгол,2022.11.02, 
V,P,Жаденю,Деферазирокс,180мг,Бүрхүүлтэй шахмал,30,Novartis Pharma Stein AG,Швейцари,2021.09.12,7612797346143
V,P,Жаденю,Деферазирокс,360мг,Бүрхүүлтэй шахмал,30,Novartis Pharma Stein AG,Швейцари,2021.09.12,734613
L,P,Вотриент,Пазопаниб,400мг,Бүрхүүлтэй шахмал,30,Glaxo Operations UK Limited,ИБУИНВУ,2021.09.12,106102
N,P,Панадол экстра,Парацетамол + Кофеин,500мг+65мг,Шахмал,10,GlaxoSmithKline Dungarvan Ltd,Ирланд,2020.03.12,4870206091029
G,P,Васклор,Прогестерон,8%-22.5мг,Гель,1,Help S.A.,Грек,2021.09.12,180217908648
J,P,Леваксела,Левофлоксацин,500мг,Бүрхүүлтэй шахмал,5,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,500мг,Бүрхүүлтэй шахмал,7,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,500мг,Бүрхүүлтэй шахмал,14,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,250мг,Бүрхүүлтэй шахмал,14,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,250мг,Бүрхүүлтэй шахмал,7,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,250мг,Бүрхүүлтэй шахмал,5,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,5мг/мл-100мл,Тарилгын шингэн,5,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
J,P,Леваксела,Левофлоксацин,5мг/мл-100мл,Тарилгын шингэн,10,"KRKA d.d., Novo Mesto",Словени,2021.01.12, 
A,O,Мезим форте 10000,Липаза + Амилаз + Протеза,10000U+7500U+375U,Ходоодонд уусдаг шахмал,20,Berlin Chemie AG /Menarini Group/,Герман,2021.09.12,4013054003442
J,P,Урокер,Фосфомицин,3г,Ууж хэрэглэх уусмал бэлтгэх нунтаг,1,Drogsan ilaclari Sanayi ve Ticaret A.S,Турк,2021.09.12,8699580240016
A,P,Магнези В6,Магни + Пиридоксины гидрохлорид,470мг+5мг,Бүрхүүлтэй шахмал,100,Truong Tho Pharmaceutical JSC,Вьетнам,2023.09.12,8936040620927
H,P,Тометрол,Метилпреднизолон,4мг,Шахмал,30,Truong Tho Pharmaceutical JSC,Вьетнам,2023.09.12,8936040620859
H,P,Тометрол,Метилпреднизолон,16мг,Шахмал,30,Truong Tho Pharmaceutical JSC,Вьетнам,2023.09.12,8936040620613
S,O,Брайтэст,Цианокобаламин,0.2мг/мл-5мл,Нүдний дусал,2,"Aseptic Innovative Medicine Co.,Ltd",Тайвань,2021.09.12, 
S,O,Брайтэст,Цианокобаламин,0.2мг/мл-10мл,Нүдний дусал, ,"Aseptic Innovative Medicine Co.,Ltd",Тайвань,2021.09.12, 
T,O,Бонниспаз дусал,Уламжлалт эм,15мл,Дусал, ,The Himalaya Drug Company,БНЭУ,2023.09.12,8901138515171
J,P,Тено В,Тенофовир,300мг,Бүрхүүлтэй шахмал,30,"Sinil Pharmaceutical Co.,LTD",БНСУ,2021.09.12, 
J,P,Ципр-Ам,Ципрофлоксацин,500мг,Бүрхүүлтэй шахмал,10х10,Армон эмийн үйлдвэр,Монгол,2023.01.12, 
T,O,Жижимдорж,Уламжлалт эм,0.5кг,Талх эм,1,Армон эмийн үйлдвэр,Монгол,2020.05.20, 
T,O,Жижимдорж,Уламжлалт эм,1кг,Талх эм,1,Армон эмийн үйлдвэр,Монгол,2020.05.20, 
T,O,Юнаа-2,Уламжлалт эм,0.5кг,Тан эм,1,Армон эмийн үйлдвэр,Монгол,2020.04.30, 
T,O,Юнаа-2,Уламжлалт эм,1кг,Тан эм,1,Армон эмийн үйлдвэр,Монгол,2020.04.30, 
A,P,Карнилиев,Левокарнитин,1г-10мл,Ууж хэрэглэх уусмал бэлтгэх нунтаг,10,Help S.A.,Грек,2021.09.12, 
A,P,Карнилиев,Левокарнитин,1г/5мл,Тарилгын уусмал,5,Help S.A.,Грек,2021.09.12, 
J,P,Хлорамфеникол,Хлорамфеникол,500мг,Шахмал,10,Түшиглэн ХХК,Монгол,2023.05.01, 
A,O,Кальцийн глюконат,Кальцийн глюконат,500мг,Шахмал,10,Түшиглэн ХХК,Монгол,2023.05.01, 
G,P,Таниз,Тамсулозин,0.4мг,Капсул,30,"KRKA d.d., Novo Mesto",Словени,2021.09.12,3838989710095
N,O,Далерон Колд 3,Парацетамол + Псевдоэфедрин + Декстрометорфан,325мг+30мг+15мг,Бүрхүүлтэй шахмал,12,"KRKA d.d., Novo Mesto",Словени,2021.09.12,3838989649593
N,O,Далерон Колд 3,Парацетамол + Псевдоэфедрин + Декстрометорфан,325мг+30мг+15мг,Бүрхүүлтэй шахмал,24,"KRKA d.d., Novo Mesto",Словени,2021.09.12, 
N,O,Далерон С,Парацетамол + Аскорбины хүчил,500мг+20мг-5г,Мөхлөг,10,"KRKA d.d., Novo Mesto",Словени,2021.09.12, 
N,O,Далерон С Юниор,Парацетамол + Аскорбины хүчил,120мг+10мг-5г,Мөхлөг,10,"KRKA d.d., Novo Mesto",Словени,2021.09.12, 
N,O,Ягаан цээний хандмал, ,50мл,Хандмал,1,Тавин-Ус эмийн үйлдвэр,Монгол,2023.06.20, 
T,O,Тичэ-7,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.06.20, 
T,P,Барагшун,Уламжлалт эм,0.25г,Үрэл,4х15,Одь тан ХХК,Монгол,2023.06.20, 
T,O,Юнин-8,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.06.20, 
N,P,Циннаризин,Циннаризин,25мг,Шахмал,10,Монос эмийн үйлдвэр,Монгол,2023.06.20,8656020989874
R,O,А-Флю,Карбоцистеин,375мг,Капсул,10,Монос эмийн үйлдвэр,Монгол,2023.06.20,8656021287825
B,P,Глюкоз,Декстроз,10%-250мл,Тарилгын шингэн,1,Энхийн шүүдэр дуслын эмийн үйлдвэр,Монгол,2023.05.01, 
B,P,Глюкоз,Декстроз,10%-500мл,Тарилгын шингэн,1,Энхийн шүүдэр дуслын эмийн үйлдвэр,Монгол,2023.05.01, 
B,P,Витамин В12,Цианокобаламин,0.02%-1мл,Тарилгын уусмал,50,Айвико тарилгын шингэний үйлдвэр,Монгол,2023.05.01,8654000380208
R,O,А-Флю,Карбоцистеин,200мг-2г,Хөвмөл бэлтгэх мөхлөг, ,Монос эмийн үйлдвэр,Монгол,2023.05.01,8656898939810
R,O,Аньстай витагрипп,Аскорбины хүчил + Аньс,20г,Мөхлөг, ,Монос эмийн үйлдвэр,Монгол,2023.05.01,8656898922201
T,O,Руда-2,Уламжлалт эм,1г,Тан эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,O,Мартан-12,Уламжлалт эм,1г,Тан эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,P,Туйплан-7,Уламжлалт эм,1г,Тан эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,O,Тагтүггүнсэл,Уламжлалт эм,1г,Талх эм,15,"Уламжлалт анагаах ухаан, технологийн хүрээлэн",Монгол,2023.05.01, 
T,P,Тагжод Гүргүм Жадва,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,P,Жалчин-16,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,P,Дэнэн-10,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,P,Банздо-12,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,O,Сэрши,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,P,Гавар-25,Уламжлалт эм,1г,Талх эм,15,Уламжлалт анагаах ухааны элэг судлалын клиник төв,Монгол,2023.05.01, 
T,O,Брайза-15,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Юрил-13,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Үзэм-11,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Гавар-23,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Гагол-4,Уламжлалт эм,1г,Тан эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Марчин-13,Уламжлалт эм,1г,Тан эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,O,Брайву-3,Уламжлалт эм,1г,Тан эм,15,Одь тан ХХК,Монгол,2023.05.01, 
T,P,Банзи-12,Уламжлалт эм,0.5г,Үрэл,15х4,Одь тан ХХК,Монгол,2023.01.12, 
T,P,Дагвоманаг-15,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Дүдзирилгар,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,P,Жижимдорж,Уламжлалт эм,0.5г,Үрэл,15х4,Одь тан ХХК,Монгол,2023.01.12, 
T,P,Халажайдэв,Уламжлалт эм,0.5г,Үрэл,15х4,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Шудаг-4,Уламжлалт эм,1г,Тан эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Бойгар-10,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Шимшин-6,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Шүн Агар-8,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,O,Элэгний гүргүм-7,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
T,P,Арур-25,Уламжлалт эм,1г,Талх эм,15,Одь тан ХХК,Монгол,2023.01.12, 
V,O,Гексидин,Хлоргексидин,0.05%-100мл,Уусмал,1,Манал цогт ХХК-ний Хөх рашаан үйлдвэр,Монгол,2023.01.12, 
J,P,Метронидазол,Метронидазол,500мг,Шахмал,10х10,Тунфарм эмийн үйлдвэр,Монгол,2023.01.12,8654000090800
N,P,Пирацетам,Пирацетам,200мг,Капсул,10х6,Тунфарм эмийн үйлдвэр,Монгол,2023.01.12,8654000090787
N,P,Пирацетам,Пирацетам,400мг,Капсул,10х6,Тунфарм эмийн үйлдвэр,Монгол,2023.01.12,8654000090794
A,O,Аскорутин,Аскорбины хүчил + Рутин,50мг+20мг,Шахмал,10х5,Тунфарм эмийн үйлдвэр,Монгол,2023.01.12,8654000090121
N,P,Валептик,Вальпроны хүчил,250мг/5мл-120мл,Сироп,1,PT. Otto Pharmaceutical Industries,Индонез,2021.07.17,8994841000348
D,P,Вегадерм,Бетаметазон + Клотримазол + Гентамицин,15гр,Тосон түрхлэг,1,Balkanpharma-Razgrad AD,Болгар,2022.11.02, 
S,O,Отис-Т,Хлорамфеникол + Флуоцинолоны ацетонид + Лидокаин,0.5г/100мл+0.05г/100мл+1г/100мл-10мл,Чихний дусаалга,1,S.C TIS Farmaceutic S.A,Румын,2021.12.05,6422068001036
M,O,Вольтарен эмульгель,Диклофенак,100г,Гель,1,Novartis Pharma Produktions GmbH,Герман,2022.06.06,4607045191890
D,O,Кено орал паста,Триамцинолон,1мг-3г,Тосон түрхлэг,1,T.O. Chemicals (1979) Ltd,Тайланд,2023.10.30,8851881704615
N,P,Винпотропил,Винпоцетин + Пирацетам,5мг+400мг,Капсул,60,ЗАО «Канонфарма продакшн»,ОХУ,2023.12.05,4606486030430
C,P,Раеном,Ивабрадин,7.5мг,Бүрхүүлтэй шахмал,56,Gedeon Richter Romania S.A.,Румын,2023.12.05,5997001309346
C,P,Раеном,Ивабрадин,5мг,Бүрхүүлтэй шахмал,56,Gedeon Richter Romania S.A.,Румын,2021.12.05,5997001309285
C,P,Раеном,Ивабрадин,5мг,Бүрхүүлтэй шахмал,28,Gedeon Richter Romania S.A.,Румын,2021.12.05, 
C,P,Раеном,Ивабрадин,7.5мг,Бүрхүүлтэй шахмал,28,Gedeon Richter Romania S.A.,Румын,2023.12.05, 
S,P,Күүл Пнеу,Карбоксиметилцеллюлоз,0.5%-10мл,Нүдний дусал,1,Pneu Pharma,БНЭУ,2023.12.05,8908012010043
S,P,Ципро-Пнеу,Ципрофлоксацин,0.3%-5мл,Нүдний дусал,1,Pneu Pharma,БНЭУ,2023.12.05, 
S,P,НМС-ПНЕУ,Нафазолин + Метилцеллюлоз + Хлорфенирамин малеат,0.1%+0.2%+0.1%-10мл,Тосон түрхлэг,1,Pneu Pharma,БНЭУ,2023.12.05,8908012010029
S,O,Лакритек,Омега3 тосны хүчил + Маалингын үрийн тос + Бораго үрийн тос,434мг+334мг+334мг,Зөөлөн капсул,60,Catalent Australia Pty.Ltd,Австрали,2021.12.05,797776949113
S,O,Макутек,Лутейн + Витамин С + Токоферол + Зеаксантин + Цайрын исэл + Зэс,10мг+500мг+400ОУН+2мг+25мг+2мг,Зөөлөн капсул,60,Catalent Australia Pty.Ltd,Австрали,2021.12.05,797776949106
N,P,Ван Ин Мемантин,Мемантин,10мг,Бүрхүүлтэй шахмал,30,"Whan in Pharm.Co., Ltd",БНСУ,2021.12.05,8806572027412
C,P,Карведа,Карведилол,6.25 мг,Шахмал,30,"Ferozsons Laboratories Ltd, P.O.",Пакистан,2023.12.05,8961100510061
C,P,Карведа,Карведилол,12.5 мг,Шахмал,30,"Ferozsons Laboratories Ltd, P.O.",Пакистан,2023.12.05,8961100511044
J,P,Центаурус,Энтекавир,0.5 мг,Шахмал,30,"Ferozsons Laboratories Ltd, P.O.",Пакистан,2023.12.05,8961100510771
J,P,Рифакса,Рифаксимин,550мг,Бүрхүүлтэй шахмал,10,"Ferozsons Laboratories Ltd, P.O.",Пакистан,2023.12.05,8961100511211
G,P,Флошёр,Тамсулозин,0.4мг,Капсул,20,"Ferozsons Laboratories Ltd, P.O.",Пакистан,2023.12.05,8961100511037
C,P,Коргликон,Коргликон,0.6 мг-1мл,Тарилгын уусмал,10,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05, 
J,P,Зикар Плюс,Софосбувир + Ледипасвир,400мг+90мг,Шахмал,28,Wilshire Laboratories Pvt Ltd,Пакистан,2023.12.05,8961101682453
C,P,Клов,Розувастатин,20мг,Шахмал,28,"Daewon Pharm Co.,Ltd",БНСУ,2021.12.05, 
A,P,Кликолон,Натрийн бифосфат + Натрийн фосфат,398мг+1102мг,Шахмал,32x10,"Korea Pharma Co.,Ltd",БНСУ,2021.12.05, 
N,P,Энкаин,Лидокаин + Прилокаин,25мг/г+25мг/г-100г,Крем,1,"Kolmar Korea Co.,Ltd",БНСУ,2021.12.05,8809533819736
J,P,Канамицин,Канамицин,1г,Тарилгын нунтаг,1,Macleods Pharmaceuticals Limited,БНЭУ,2023.12.05, 
J,P,Канамицин,Канамицин,1г,Тарилгын нунтаг,50,Macleods Pharmaceuticals Limited,БНЭУ,2023.12.05, 
C,P,Самжин Нимодипин,Нимодипин,30мг,Бүрхүүлтэй шахмал,100,"Samjin Pharmaceutical Co.,Ltd",БНСУ,2021.12.05,8806478007211
C,P,Самжин Нимодипин,Нимодипин,10мг-50мл,Тарилгын уусмал,1,"Samjin Pharmaceutical Co.,Ltd",БНСУ,2021.12.05,8806478007310
B,P,Ливерсол,Амин хүчил,500мл,Тарилгын шингэн,1,"Shin Poong Pharmaceutical Co.,Ltd",БНСУ,2023.09.28,1402
D,O,Силверкант,Мөнгөний сульфадиазин,1%-30г,Крем,1,S Kant Healthcare Ltd,БНЭУ,2023.12.05,8656021510367
D,O,Силверкант,Мөнгөний сульфадиазин,1%-250г,Крем,1,S Kant Healthcare Ltd,БНЭУ,2023.12.05,8656021510350
D,O,Силверкант,Мөнгөний сульфадиазин,1%-500г,Крем,1,S Kant Healthcare Ltd,БНЭУ,2023.12.05,8656021510343
A,P,ЭСТА - 20,Эзомепразол,20мг,Бүрхүүлтэй шахмал,100,Brawn laboratories limited,БНЭУ,2023.12.05,8902399007252
A,P,ЭСТА-40,Эзомепразол,40мг,Бүрхүүлтэй шахмал,100,Brawn laboratories limited,БНЭУ,2023.12.05, 
B,P,Ферролек-Здоровья,Төмөр,50мг/мл,Тарилгын уусмал,5,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820135580248
N,P,Цинатропил-Здоровья,Циннаризин + Пирацетам,400мг+25мг,Капсул,60,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820044115463
N,P,Нейротилин,Холины альфосцерат,250мг/мл-4мл,Тарилгын уусмал,5,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05, 
C,P,Нитроглицерин,Нитроглицерин,10мг/мл-2мл,Тарилгын уусмал,10,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820090059056
C,P,Нитроглицерин,Нитроглицерин,10мг/мл-5мл,Тарилгын уусмал,5,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820090059049
N,P,Прозерин,Неостигминий метилсульфат,0.5мг/мл-1мл,Тарилгын уусмал,10,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820090058998
M,P,Мефенаминка,Мефенамын хүчил,500мг,Бүрхүүлтэй шахмал,10,"Pharmaceutical firm ""Darnitsa"" PrJSC",Украйн,2021.12.05,4823006406340
C,P,Метамакс,Мельдоний,100мг/мл-5мл,Тарилгын уусмал,10,"Pharmaceutical firm ""Darnitsa"" PrJSC",Украйн,2021.12.05, 
N,P,Корвалол-Дарница,Альфа изовалерат хүчлийн этилийн эфир + Фенобарбитал + Чинжүүний тос,20мг/мл-40мл,Ууж хэрэглэх дусал,1,"Pharmaceutical firm ""Darnitsa"" PrJSC",Украйн,2021.12.05,4823006406302
C,P,Дофамин-Дарница,Дофамийн хлорид,5мг/мл-5мл,Тарилгын уусмал,10,"Pharmaceutical firm ""Darnitsa"" PrJSC",Украйн,2021.12.05,4823006400638
G,O,Тринефрон-Здоровье,Хонгорзүл + Розмарины навч + Эмийн любистикийн үндэс,(1:1:1) 290мг-50мл,Ууж хэрэглэх дусал,1,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820135583454
G,O,Тринефрон-Здоровье,Хонгорзүл + Розмарины навч + Эмийн любистикийн үндэс,(1:1:1) 290мг-100мл,Ууж хэрэглэх дусал,1,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820135583461
G,O,Тринефрон-Здоровье,Хонгорзүл + Розмарины навч + Эмийн любистикийн үндэс,18мг+18мг+18мг,Капсул,60,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820135583904
M,O,Курефен,Дексибупрофен,72мг/6мл,Сироп,20,"Daewon Pharm Co.,Ltd",БНСУ,2021.12.05,8806718049179
N,P,Неулептол,Габапентин,300мг,Капсул,30,"Whan in Pharm.Co., Ltd",БНСУ,2021.09.12,8806572000712
N,P,Ван Ин Эсциталопрам,Эсциталопрам,10мг,Бүрхүүлтэй шахмал,30,"Whan in Pharm.Co., Ltd",БНСУ,2021.09.12,8806572032119
N,P,Мирзентак,Миртазапин,15мг,Бүрхүүлтэй шахмал,30,"Whan in Pharm.Co., Ltd",БНСУ,2021.09.12,8806572033611
H,P,Триам,Триамцинолон,40мг/мл-1мл,Тарилгын уусмал,10,"Shin Poong Pharmaceutical Co.,Ltd",БНСУ,2021.09.12,8806485037720
A,O,Дажес,Пепсин + Панкреатин + Диастаз + Урсодезоксихолын хүчил + Целлюлаз + Папайн + Панкрелипаза,25мг+50мг+15мг+25мг+15мг+50мг+13мг,Шахмал,10,"Hanlim Pharm. Co.,Ltd",БНСУ,2021.12.05,8806453001616
N,P,Церетон,Холины альфосцерат,250мг/мл-4мл,Тарилгын уусмал,5,CJSC «Sotex «PharmFirm»,ОХУ,2023.12.05,4605964002211
A,P,Гликлазид-Здоровья,Гликлазид,80мг,Шахмал,30,"LLC ""Pharmaceutical company Zdorovye""",Украйн,2021.12.05,4820044113438
N,P,Нейрокс,Этилметилгидроксипиридиний сукцинат,50мг/мл-5мл,Тарилгын уусмал,5,CJSC «Sotex «PharmFirm»,ОХУ,2023.12.05, 
N,P,Нейрокс,Этилметилгидроксипиридиний сукцинат,50мг/мл-2мл,Тарилгын уусмал,10,CJSC «Sotex «PharmFirm»,ОХУ,2023.12.05, 
A,O,Трокан, ,0.02г/100мл-30мл,"Аэрозол, цацлага",1,"Kolmar Korea Co.,Ltd",БНСУ,2021.12.05, 
A,O,Зеро фрий,Симетикон,0.2г/10мл-10мл,Хөвмөл,20,"Mcnulty Pharm Co.,Ltd",БНСУ,2021.12.05, 
D,P,Калмио ойнтмент,Бетаметазон + Кальципотриол,30г,Тосон түрхлэг,1,"Kolmar Korea Co.,Ltd",БНСУ,2021.12.05, 
G,P,Фемистрон,Эстроген (холимог),0.625 мг,Бүрхүүлтэй шахмал,28,"Xinjiang Nuziline Bio-Pharmaceutical Co.,Lthd",БНХАУ,2023.12.05,6941574400022
G,P,Фемистрон,Эстроген (холимог),0.625 мг/г-14г,Тосон түрхлэг,1,"Xinjiang Nuziline Bio-Pharmaceutical Co.,Lthd",БНХАУ,2023.12.05,6941574400053
J,P,"Офлоксацин 0,2%-100мл",Офлоксацин,"0,2%-100мл",Тарилгын шингэн,№1,Энхийн шүүдэр дуслын эмийн үйлдвэр,Монгол,2023.12.05, 
J,P,"Тинидазол 0,4%-100мл",Тинидазол,"0,4%-100мл",Тарилгын шингэн,1,Энхийн шүүдэр дуслын эмийн үйлдвэр,Монгол,2023.12.05, 
J,P,"Флуконазол 0,2%-100мл",Флуконазол,"0,2%-100мл",Тарилгын шингэн,1,Энхийн шүүдэр дуслын эмийн үйлдвэр,Монгол,2023.12.05, 
B,P,Калмеко,Мекобаламин,500мкг,Капсул,100,PT. Kalbe Farma Tbk,Индонез,2021.12.05,8992858445619
G,P,Премастон,Аллилэстренол,5мг,Шахмал,30,PT. SYDNA FARMA,Индонез,2021.12.05,8992858663716
N,O,Парацетамол,Парацетамол,10мг/мл-100мл,Тарилгын уусмал,1,B.Braun Medical Limited,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-100мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,500мг,Шахмал,100,M&A Pharmachem Ltd,АНУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-70мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-150мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-200мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-500мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-1000мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
N,O,Парацетамол,Парацетамол,120мг/5мл-2000мл,Ууж хэрэглэх хөвмөл,1,Pinewood,ИБУИНВУ,2025.06.16, 
H,P,Солу-Кортеф,Гидрокортизон,100мг,Тарилгын нунтаг,10,Pfizer Consumer Healthcare,ИБУИНВУ,2025.06.16, 
C,P,Анузол,Цайрын исэл + Висмутын субгаллат + минжний тос + Бисмутын оксид,10.75г+2.25г+1.875г+0.875г/100г-25г,Тосон түрхлэг,1,McNeil Products Ltd,ИБУИНВУ,2025.06.16, 
C,O,Анузол,Цайрын исэл + Висмутын субгаллат + минжний тос + Бисмутын оксид,296мг+59мг+49мг+24мг,Лаа,12,McNeil Products Ltd,ИБУИНВУ,2025.06.16, 
